Country Name,Country Code,Series Name,Series Code,Version Name,Version Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Aruba,ABW,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,,,,,0.548947849954254,0.556844547563805,0.533570475767008,0.477516912057302,0.437550591787175,0.418398193312708,0.444303703392541,0.438174326067126,0.434712306276276,0.435108327589824,0.425777821391383,0.421318232396316,0.43133635892444,0.449521757472763,0.427988230884726,0.506252444825802,0.498384330897067,0.512418426798229,,,,,,,,
Australia,AUS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,4.58348791339602,3.47751136185551,3.3470835421566,3.54628688184463,3.63883736455131,3.30867837119318,3.71362436581615,3.552382607541,3.31497620702561,3.32566500179316,3.38438252584335,3.83435226115148,4.30621039290241,3.17915161529024,3.37680028667349,3.16045763435987,2.97621249676298,2.40131250872679,2.5203586501765,2.46517378667361,2.37538447264808,2.46218595923453,2.44182194291062,2.47344214054494,2.40212144847997,2.55895418385493,2.60584235451785,,,
Austria,AUT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,5.77538063050167,4.99747029954649,4.98883330182193,4.84085328869587,4.88497210379113,4.48644806602217,4.11688346093729,3.85911061781849,4.08816230763708,3.56758919596578,3.65746988870286,3.62342795210604,3.46387074207871,3.41952430301722,3.50064236474622,3.17759178039296,2.77137576074623,2.48781950099278,2.6747154932118,2.40833171159728,2.22570908645679,2.14773331796857,2.02087375194481,1.94331977084879,1.84949488984833,1.87461710317011,1.75749756305579,1.67700860988581,1.66620471616995,1.42328454399702,1.47011188461014,1.59957873398942,1.51488754566746,1.29772157348334,1.43411995948784,1.61093119826106,1.5358124039787,1.4359838705954,1.36993042686847,1.29037913430272,1.26598086490053,,,
Azerbaijan,AZE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,29.0250280164363,32.3150168617338,28.5056167025984,28.4886211512718,32.9921939736039,27.2884283246978,27.5296626031477,21.7345815354527,18.9289633388504,19.1560715960175,17.14337346676,16.1030135464611,15.1716766675394,13.4615144404223,11.8426705076694,9.89547339322737,7.5009183588828,7.00218570571115,5.97085071271022,6.64653949956544,5.92097652733281,5.39345369099316,5.4920572274297,5.66081048558787,5.69182890483065,6.78358676117203,6.03844995914154,,,
"Bahamas, The",BHS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,2.33338928991103,2.19072164948454,2.08401162562164,2.08526032478182,,2.34391314022285,2.55121065931877,3.31890755606553,3.14447422072733,2.8380037351281,3.1574963420111,3.3447448549204,3.12805554118403,3.37487481258926,2.99272130926116,2.66672771053239,2.85029299327991,2.62012244429558,3.12388915308915,2.76547370017004,2.34278816186608,2.19414531136481,2.45184751698994,2.32673473265346,2.29318763754867,2.05517736251318,2.31220641314725,2.33707342436131,2.28691378051748,1.86955420406873,1.88437098235986,1.7421868168274,,,,
Bahrain,BHR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,0.984370952422071,1.01234757266662,1.05777648088707,1.1535175163771,1.11678583588696,1.19437768552909,1.36872004879324,1.34250441763403,1.18046117376625,1.1351414607283,0.949346076458752,0.882139770697701,0.909896999552172,0.851378305119419,0.86034198622614,0.862944478628011,,,,,,,,,,,,,,,0.297677228105778,0.287051225919439,0.275737043040234,0.271788777597232,0.299909668641636,0.315466038696712,,,,
Bangladesh,BGD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,54.5614999911132,51.0313112066753,59.6099059973143,56.6388529969867,56.6365531249665,61.9541391335466,51.9144569344659,48.898056925939,54.2503083024678,52.4520120556112,31.5543184034894,33.5533232642453,32.9796274224165,32.3960476454917,36.3253074568004,34.8220183615869,34.1252740340154,34.7687209712904,33.5496611207714,32.9292951712963,32.7528871153534,30.365162304167,29.3847720907104,26.2515487969206,25.6284796533141,26.384326429742,24.4715992377805,24.4585569554567,23.7557758528797,23.7920999408765,23.7727413382012,22.995282976266,21.6684664575694,20.9243540018774,20.3125391093345,19.5998678384595,19.0083995785756,18.7060942246875,18.4722366949549,17.8687831382765,17.8104984541829,17.7131672557919,17.0939529297194,16.276070808657,16.1089980050769,15.5074719341824,14.7749946033282,,,
Barbados,BRB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,3.85525475608806,3.87017827516102,3.87570463985385,3.66745724544635,2.77057756866252,3.60446357709721,3.73174142859967,3.02611894775035,2.31580751297309,2.70545682660962,2.29937457073941,2.4664697231792,2.17825907583719,2.29942781773932,1.91580562884424,1.8493272896095,1.73942837665153,1.55185776366397,1.6048225909808,1.64039156224829,1.61226721626236,1.54088147141126,1.7008695430203,1.83391078357354,1.71638249985135,,,,,
Belarus,BLR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,23.5450236966825,20.988038277512,23.5723213271219,18.2883418988369,14.999503697454,17.460440533778,17.0253086060546,15.37783815229,13.8722429020832,14.6421021355117,14.1532273559891,11.8749373684738,11.77527610118,10.2040420622661,10.3287437143698,9.90698572255864,9.90401980774832,9.6748739644942,10.1381101185514,9.74016739801723,10.1323623684715,9.07046327416814,9.270664708142,7.7257897661766,8.26751935082113,7.24562919214317,7.92220836116459,,,
Belgium,BEL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,,,,,,1.44061142228969,1.47026235911918,1.48377476249728,1.39052142173915,1.19554604089978,1.30852231559858,1.22925913352529,1.14521616766224,1.14099750603791,1.13726576893695,0.936102982100217,1.01121901407003,0.99071307962073,0.790829282449394,0.724577409819703,0.852591154366773,0.718693691041208,0.876843823731317,0.770621036612351,0.715535061218,0.747361772105028,0.737761140857877,,,
Belize,BLZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,31.3616514489877,30.7692307692308,27.4383078730905,26.1316872427984,22.5119236883943,21.4821482148215,20.8344549125168,20.3725961538462,20.9521384928717,22.7462437395659,22.2849614153962,20.388198757764,19.9805068226121,18.2892172593943,18.2747371683799,17.3391579146471,17.4195874981036,18.343384976623,18.3441035482138,17.9664508076046,17.3045054063209,17.8418044592166,17.3680748325655,15.7880943342633,15.3386737542577,16.8056976824366,16.5997423902113,15.3870648585576,14.74960314619,13.3934752096773,12.6513015371404,12.7904637991355,13.2247563359407,13.1340452136918,15.0068899353945,15.5829379143848,15.6358055895673,14.9127075258234,10.9476381774408,,,
Benin,BEN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,36.3278523843779,34.357736013712,34.2310223417357,33.6239203142795,31.5336957738479,30.5386665532365,33.1965062561477,31.8550853762966,34.5421439063843,34.9928860436256,35.4326884671216,32.664652346085,32.5011996849539,33.1576442965202,33.3115605274576,31.5455488860391,33.6710590159502,33.2799507625574,34.3800931861193,37.8568847933107,34.6549453638938,35.0437734981583,33.9419041358772,34.1194607988571,32.2939945673508,33.0901595921974,35.7053003917894,35.7819301606788,36.5766497896743,26.4996203492787,25.8042647602613,25.3414264036419,26.8860438048884,25.5945023977851,27.7722981541496,27.5252747252747,28.2573391630231,27.615412143624,27.1807434231548,26.8969709249316,25.8318249136087,25.6383723407493,25.1204199815987,24.1249219237976,24.2925863044709,25.3213957759412,25.5577203890978,,,
Bermuda,BMU,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84450145005297,0.842514290803075,0.736600782808464,0.738588206916142,0.706240740089089,0.728889702548582,0.835399002450529,0.862432200677222,0.886888559821638,0.841630846584661,0.895565609462041,0.799296109276173,0.82107162758186,0.76995962758507,0.774351452951901,0.81518050731404,0.773623590060022,,,,,,,
Bhutan,BTN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,43.6384498884851,41.3960160173073,42.1781758826921,42.3156193935338,42.681846954559,43.4825490937288,42.1086419885626,36.6226857944183,38.3160364145731,35.7514416624307,35.2782544329189,33.8289100152371,34.3549663884921,32.2270506376821,34.8680596083634,32.0110367621251,31.1638868536642,31.2021995324581,29.531815895244,27.2718557338072,27.3894212802548,26.1307566687569,26.3404900105085,25.1881818248995,24.9232769041146,23.1832509651248,22.1354215120799,19.2321239213678,18.9687329470057,18.7489793205502,17.4964875073939,17.1155221651775,16.9773154562645,16.9898781574442,17.738653454835,17.4259628245535,16.428436745932,,,
Bolivia,BOL,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,20.7829997354731,20.9370187241631,20.1894129453086,21.0349962769918,22.0007391893557,21.7939246447351,21.2915903036258,20.8469315927561,19.1291551484645,18.5872629932765,19.0162431377746,19.2708009935183,17.6261110163149,20.6874721854905,22.7538044147734,20.5637008280077,18.32860211084,17.7165515296806,17.1637241316306,16.6677018622854,16.7408527360941,17.0887972775337,16.0268512034055,16.3290892726167,17.1149544440436,16.8836135502449,16.3774304485114,17.2406545209098,14.6699884474903,15.1059042438427,15.0076488745419,15.215362972239,14.898785722455,15.4180002285974,15.3746559006184,14.3780131732124,13.8761104546224,12.8769620758982,13.4694049854513,13.8293437521227,12.8531372552784,12.5143882481932,12.9159410911233,13.2834705016973,12.9866962520317,13.2372350623635,13.6545826226625,,,
Bosnia and Herzegovina,BIH,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,,,,,35.8533228470311,20.6999985084032,25.21315478141,21.3374492697421,19.4402070089812,16.1533557991603,10.5830149170925,10.7612675842771,10.0891533947616,8.96352599244843,10.7357520674615,10.0985326578525,10.1411097017781,9.71670303990069,8.85375303237453,8.53488332237216,8.2742584713381,8.24625385509319,7.50514099806864,8.28676607860085,7.2410524295546,7.57730924561696,7.83588136274953,,,
Botswana,BWA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,29.8781746851125,26.828038325769,24.8986095017381,20.5962988348184,16.4904502046385,14.6862951279355,14.2719568567026,11.6722844405784,9.01178125549499,7.65307880500327,6.38617007753909,5.68768114452507,6.69928796696687,5.96082293718538,4.9666873718336,4.85331346596827,4.81753455680296,5.20492917046608,5.00920506690847,4.07905483693278,4.9098277281754,3.94775267475509,3.81125120330586,3.42497221984785,3.25435916798243,3.04982151171814,2.8078929309115,2.59210383319619,2.97299279748643,2.53784552908034,2.0322830822342,2.25496244721658,2.49489334921166,2.83379722400014,3.21003722627693,2.78434561357437,2.7164276134803,2.93187218320462,2.56075034143731,2.35640395005424,2.44777560261014,,,,
Brazil,BRA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,12.3452631350178,12.8592594744216,12.9946815488238,13.3574872189363,12.9202344446186,12.0988963208451,13.0043989483722,14.674985881263,11.611292269077,11.0160910307554,11.0136677198598,10.7356942354276,8.96790058440956,10.9379065916486,11.4608613294492,11.5409003318003,11.1571893646165,10.0097597018946,10.1155387647515,8.51887682757378,8.1,7.78998058548099,7.71999755556298,7.55999972285483,9.85026357491672,5.77125039159448,5.45419023494006,5.33078854558688,5.39864821195928,5.36501054231897,5.52327779964822,5.63796498105178,6.41742257603837,7.20396922045506,6.67347781143238,5.47846042227742,5.1380722103753,5.18001938325383,5.4084574824318,5.23594601935179,4.84228724370542,5.10751221421216,4.9018638049034,5.27671638382348,5.02691377156184,4.97164230560967,5.45206965038509,,,
British Virgin Islands,VGB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei,BRN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,1.337818209617,1.33554721339879,1.10918347032223,1.01731806567616,1.08715346983149,0.902068196355644,0.634854457246816,0.693804542251613,0.843789381403759,0.984748704439986,1.0658734585115,1.21254337422442,1.92772022743204,1.93073488596597,2.21614833419517,0.961563595877839,0.966141670584548,1.02205316653636,0.96520909757887,1.07733343382575,1.19870895402851,1.16152757078987,1.12211285179537,1.22734352727744,1.41028318584071,1.23498012055919,1.02441349174926,1.13456723618635,1.09356960801094,1.22219651944208,1.12745345314218,0.946593335407581,0.706141842882068,0.689655172413793,0.635849768848754,0.908956973474342,0.733012306046014,0.575033257520491,0.655379574003277,0.684659216396484,0.861949758008758,1.10248621892226,1.203653229664,,,
Bulgaria,BGR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,14.6108118514677,17.0400828258042,17.1650375758578,14.494700050028,15.8379269013893,11.9237467059132,13.1430564092865,11.4174208864113,10.9234777334175,10.6153453964301,17.026718525408,16.9419342278177,12.9391341002119,11.3005487772391,13.3432597760365,14.6991470876351,12.8817758821488,22.5891978043707,15.411016611135,14.7219555624001,12.5795498930873,12.0572686851951,10.9104212959994,10.404922761724,9.83448950080403,8.51037437028087,7.21399410894151,5.42867241605388,6.95137214403084,4.89229877269745,4.78226306936098,5.25454968870203,5.26939772799739,5.33518415635357,5.25900572011978,4.78659231644628,4.40280421300226,,,
Burkina Faso,BFA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,31.3556487844904,31.9975009402529,33.185838060001,30.8180941671702,32.2741965599859,30.3197603198493,30.7915863935801,30.3556126581345,31.9254469926615,30.269271431637,29.4099874055834,30.7200049174643,28.4145505897925,28.2258940555821,29.1119505581601,35.188605566501,30.8663108158099,28.8816950142345,29.9315604411328,28.8977424796156,29.1413895234519,31.2274237020641,30.1749162240878,31.3724549289029,35.5221949816184,35.8349879885205,39.3943100843758,36.7705517375586,39.5679450660414,32.6129845510404,32.8085072757651,37.0483740633213,38.552863062215,37.0756945066653,34.5206388776285,39.0307960202633,36.7240031774862,32.6664516881808,40.2018711136825,35.5735298163474,35.6168722341417,33.8452726096196,35.055491532707,35.6136136197171,35.2279300981092,32.9564967702919,32.5704555209027,,,
Burundi,BDI,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,70.6316523545072,69.2607775081454,65.3247522485528,67.9571987008008,65.8679378587135,65.670590440124,64.790664398301,63.8440362053814,60.7144247256428,60.6220317571997,62.2498857030893,61.3192899293799,56.8560901876064,57.2461417890529,60.1309824146566,61.5372363186839,58.5247273052151,55.1113848840927,54.2450378684119,53.6785794850311,55.8787002957979,54.3107130990618,53.5334646564508,52.6186979931473,46.7781086313472,48.1445988637875,57.2215977451191,47.7270188935028,48.0314478388295,47.8899303449648,48.0596542256682,46.4366543243181,45.7861174159037,46.3602302741926,45.4447697543993,44.4965293428288,44.3435521492836,37.3360989702941,40.5909531686726,40.5322866149245,40.4484951902118,40.347380682976,40.5824006232008,39.8273696577889,39.2616409482716,42.9761667805359,39.7577946143256,,,
Cambodia,KHM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,,,,46.6254239257658,47.8076083169675,50.0713893528684,46.9287200869228,46.9309326925604,46.8550286581778,43.7329465550722,38.2844800863122,36.4680477264316,33.1867053357031,33.9201086460054,31.4795235357927,32.7409766893492,31.9822163801687,32.2630818951601,35.2307782528194,36.0712006701818,36.4555377629639,37.1140160778215,36.0483309788101,33.9419081572184,30.9200434746859,28.6332451245772,26.6613210822767,,,
Cameroon,CMR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,31.3639201762862,31.0041111580579,31.9650417545204,30.7928290027018,29.5397647550813,29.1197122043644,27.6101090425909,33.6450824839208,31.3533545104281,30.8236028700586,31.2719921606735,29.3974206185554,28.6600564330062,24.3113407784222,23.7688124197421,21.5704773501672,22.3636639549672,24.8156287649278,24.6628291099207,26.1117276460358,24.5753914070137,24.794981729546,27.2718528350953,20.5516355676172,23.8090284204801,23.6349949727226,23.5873666082563,24.744198932826,25.3339078916116,24.3590672122302,22.1350627323801,22.1697232578872,22.1363060695002,21.7484642292291,20.4162574591606,20.5947952173123,21.0193577270511,22.9032130400403,23.430607376217,23.478825828951,23.3941230421261,23.5712514268778,23.181337114222,22.8850525704375,22.1635663818851,22.8180835011689,,,,
Canada,CAN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50722364503045,1.70272359691978,1.47193120158346,1.42328662564552,1.71383290325187,1.7600449228504,1.8420977114167,,,,,,
Cape Verde,CPV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6216892480022,9.85705019101341,10.1271014435292,9.7371365637595,9.57753398920326,10.0576477813781,9.89004477275811,9.63416229697721,10.2012490522556,9.9590208104038,,,
Caribbean small states,CSS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,5.9527279224079,6.21014551000581,6.39780898565186,6.63020185232717,,6.70522291086909,6.26195573979964,6.31876904916924,6.64039243583823,7.1318005096683,6.92703438984673,7.14269497373079,6.88472034132784,6.33919741069483,5.98625357046785,5.80316981372946,5.37215327745046,5.23284698050327,4.9233160639823,4.65319965509585,4.32308948427991,4.26310461196697,4.41409068014805,4.06805728189801,4.12438003663058,4.33120895987218,4.13898675287441,4.18007002451624,4.24586143312758,4.32640227837844,4.33852547530913,4.81787300308388,5.02131519288079,,,
Cayman Islands,CYM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252791338899289,0.268605825596179,0.282316132022338,0.330867690841556,0.333062872241292,0.340817111757108,0.344416341953558,,,,,,,
Central African Republic,CAF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,35.4701068376068,37.2469508597067,38.4912840408673,39.1634980988593,39.4932935916543,37.7484293673244,40.118598849387,40.2407635839662,39.7366351869376,39.0756329884897,39.9999962145108,39.6736117602231,41.6738064484956,40.37074060088,42.0269230769231,47.5964353451053,50.17658575109,47.305390463375,48.9408578088234,47.7039374721882,49.2762101345289,45.9714897394392,46.8693887222059,46.4030490709862,45.0448564793063,46.5116475624925,51.7240048910896,54.7792521767228,55.6764082887392,51.731178176524,52.1021073362305,53.4125268177679,53.6245724058352,56.9245183236457,55.7058935013233,54.9391365856497,55.181231397403,54.2841122669845,55.7165001311616,54.6342807050027,54.2011641106782,54.4998381650301,53.9394776788199,46.4332745855627,42.1626855171533,42.3627612674262,42.8595673266981,,,
Central Europe and the Baltics,CEB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2017 Jun,201706,,,,,,,,,,,,,,,,,,,,,,,,,,8.01206019237339,7.63462230097937,7.5394462647095,6.67621800602998,5.96040863521396,5.48600453216817,5.80931779196812,5.15183176609521,4.91966759604539,5.35404550206047,4.41463847962517,4.08581880967467,3.71558346939022,3.68755204069329,3.34092367714039,3.39416580602105,3.93056851779667,3.62660278565199,3.84052102616763,3.66701695465732,3.25010674350591,3.16798173478873,,,
